iv      0.64958600   0.33407400  -0.07660200   0.76337345   0.51130400  -0.39475207
iv      0.62738600   0.36558800  -0.07599300   0.74268716   0.52741485  -0.41261284
iv      0.60587800   0.39723000  -0.07576600   0.67287861   0.59217806  -0.44335034
iv      0.57930100   0.42487300  -0.07491300   0.69263739   0.56954416  -0.44257531
iv      0.55741600   0.45602900  -0.07517900   0.72735863   0.50718973  -0.46228563
iv      0.53660400   0.48876900  -0.07599200   0.70257529   0.54464512  -0.45798433
iv      0.51102200   0.51747700  -0.07621300   0.62452922   0.65597985  -0.42385574
iv      0.48076700   0.54106300  -0.07575400   0.59147846   0.69924638  -0.40150681
iv      0.45154300   0.56574200  -0.07579300   0.51044120   0.76032358  -0.40169372
iv      0.41604500   0.58131900  -0.07458500   0.45343548   0.79403467  -0.40485209
iv      0.38549500   0.60377200  -0.07483100   0.51951637   0.74383507  -0.42049034
iv      0.35483500   0.62670800  -0.07539800   0.55726791   0.70138220  -0.44442713
iv      0.32303400   0.64849200  -0.07602200   0.33965599   0.78768812  -0.51398564
iv      0.28591200   0.65866000  -0.07517100   0.32188359   0.80466015  -0.49891182
iv      0.25241900   0.67778100  -0.07591200   0.45926032   0.74242381  -0.48773645
iv      0.21854800   0.69796500  -0.07703900   0.26260337   0.80343363  -0.53435370
iv      0.17984500   0.70194400  -0.07613900   0.07915223   0.87055329  -0.48566644
iv      0.14138900   0.70429000  -0.07530500   0.09931281   0.87467034  -0.47443521
iv      0.10376900   0.70910400  -0.07509000   0.12056819   0.84719174  -0.51742582
iv      0.06655900   0.71809200  -0.07571000   0.18094112   0.85271841  -0.49003227
iv      0.02874600   0.72570500  -0.07640400   0.10419781   0.84676626  -0.52166054
iv     -0.00958900   0.72659700  -0.07645700  -0.03936851   0.81463890  -0.57863078
iv     -0.04742100   0.71709300  -0.07537500  -0.20828189   0.80967970  -0.54866879
iv     -0.08479200   0.70972200  -0.07484000  -0.08126497   0.90099069  -0.42615934
iv     -0.12317600   0.71049500  -0.07567800   0.07657877   0.94443022  -0.31966740
iv     -0.16361700   0.71756500  -0.07767300  -0.08707820   0.93453374  -0.34505663
iv     -0.20055700   0.70534300  -0.07728000  -0.32364256   0.83681872  -0.44157662
iv     -0.23509500   0.68619900  -0.07616300  -0.42486942   0.71748484  -0.55199771
iv     -0.26869700   0.66661600  -0.07521300  -0.39042102   0.74073969  -0.54669565
iv     -0.30308100   0.65034400  -0.07498600  -0.40574750   0.77677748  -0.48164895
iv     -0.33452400   0.62828100  -0.07413900  -0.45168388   0.77689129  -0.43865887
iv     -0.36917400   0.61304000  -0.07459400  -0.40269062   0.81234282  -0.42182864
iv     -0.40366000   0.59673300  -0.07518600  -0.47364564   0.77327313  -0.42155483
iv     -0.43368800   0.57317400  -0.07488800  -0.53084780   0.75968066  -0.37561403
iv     -0.46553800   0.55218900  -0.07531300  -0.55834285   0.73776415  -0.37941707
iv     -0.49390300   0.52663400  -0.07523600  -0.57557715   0.70049972  -0.42191361
iv     -0.52232200   0.50116400  -0.07547300  -0.63925928   0.65570950  -0.40173701
iv     -0.54954900   0.47431700  -0.07576300  -0.73810534   0.61321559  -0.28136655
iv     -0.57184800   0.44307200  -0.07543400  -0.79258537   0.57315743  -0.20808411
iv     -0.59371600   0.41183700  -0.07537200  -0.84488797   0.46593127  -0.26281622
iv     -0.61079800   0.37751100  -0.07481500  -0.80891290   0.50877483  -0.29463213
iv     -0.63147900   0.34585500  -0.07520900  -0.82290705   0.43179993  -0.36928689
iv     -0.64397400   0.30967700  -0.07457300  -0.82939705   0.38141562  -0.40819438
iv     -0.66304300   0.27705600  -0.07532200  -0.85419910   0.36230552  -0.37293245
iv     -0.67844100   0.24246900  -0.07577800  -0.85875500   0.34194805  -0.38159059
iv     -0.69226700   0.20706200  -0.07628200  -0.84863019   0.18091428  -0.49708835
iv     -0.69466300   0.16831800  -0.07532900  -0.82949025   0.09327172  -0.55067805
iv     -0.70038700   0.13102400  -0.07518200  -0.85020949   0.07550492  -0.52100175
iv     -0.69749100   0.09262400  -0.07402300  -0.85022688  -0.01884342  -0.52607906
iv     -0.69756100   0.05536900  -0.07358900  -0.80969147  -0.05807614  -0.58397507
iv     -0.69319300   0.01829800  -0.07276200  -0.80190526  -0.11346108  -0.58657867
iv     -0.68814700  -0.01815900  -0.07209700  -0.83732741  -0.18830697  -0.51324778
iv     -0.67922800  -0.05383500  -0.07111300  -0.87341754  -0.12924216  -0.46950854
iv     -0.67685800  -0.08977500  -0.07137700  -0.88874263  -0.16404062  -0.42805047
iv     -0.66774500  -0.12465300  -0.07088900  -0.88791122  -0.22835791  -0.39933235
iv     -0.65736000  -0.15893100  -0.07047200  -0.85670819  -0.24912747  -0.45164874
iv     -0.64674000  -0.19293300  -0.07028700  -0.82983241  -0.21911810  -0.51319142
iv     -0.63832400  -0.22778200  -0.07072800  -0.84105247  -0.25227436  -0.47852731
iv     -0.62613700  -0.26144700  -0.07085900  -0.82498646  -0.32577397  -0.46181021
iv     -0.61338100  -0.29509800  -0.07118700  -0.80225911  -0.38881508  -0.45299354
iv     -0.59555300  -0.32620600  -0.07095300  -0.78354153  -0.41847383  -0.45928457
iv     -0.57784500  -0.35737900  -0.07101000  -0.76893633  -0.43312063  -0.47025890
iv     -0.55803200  -0.38723200  -0.07097200  -0.71372244  -0.53626612  -0.45057622
iv     -0.53573200  -0.41518900  -0.07074700  -0.66117879  -0.61564237  -0.42875060
iv     -0.50967700  -0.43966000  -0.07005100  -0.62493332  -0.65767210  -0.42062543
iv     -0.48222100  -0.46221200  -0.06929000  -0.58041088  -0.68233919  -0.44445072
iv     -0.45612200  -0.48577500  -0.06903900  -0.61499844  -0.67675529  -0.40469642
iv     -0.43020800  -0.50959800  -0.06909900  -0.61259519  -0.67704517  -0.40784430
iv     -0.40419000  -0.53370000  -0.06945000  -0.55235257  -0.70895965  -0.43850069
iv     -0.37462600  -0.55299200  -0.06923100  -0.51991819  -0.74929560  -0.41017213
iv     -0.34547300  -0.57308600  -0.06941500  -0.47974147  -0.79739715  -0.36606818
iv     -0.31340700  -0.58796200  -0.06904400  -0.38686654  -0.84096088  -0.37831081
iv     -0.28156800  -0.60307000  -0.06899200  -0.41053431  -0.81929574  -0.40027001
iv     -0.25016600  -0.61961400  -0.06941900  -0.41409563  -0.83284058  -0.36728922
iv     -0.21799200  -0.63509200  -0.06993900  -0.28318438  -0.86296116  -0.41845507
iv     -0.18291800  -0.64136200  -0.06938900  -0.18955094  -0.86957428  -0.45597261
iv     -0.14861700  -0.64970400  -0.06939800  -0.19295829  -0.86663225  -0.46012568
iv     -0.11376900  -0.65503600  -0.06923300  -0.13256236  -0.87225557  -0.47074137
iv     -0.07891400  -0.65974300  -0.06922200  -0.17820215  -0.87641403  -0.44737282
iv     -0.04438000  -0.67066600  -0.07029900  -0.14923896  -0.88247237  -0.44606081
iv     -0.00887300  -0.67127500  -0.07018200   0.01819742  -0.91304244  -0.40745841
iv      0.02652400  -0.66833100  -0.06981000   0.02568953  -0.93348286  -0.35770072
iv      0.06194700  -0.66737600  -0.06994300   0.11866557  -0.92238041  -0.36760422
iv      0.09661800  -0.65913300  -0.06930800   0.14603469  -0.90012688  -0.41042110
iv      0.13189400  -0.65583200  -0.06960100   0.08888068  -0.88341619  -0.46008266
iv      0.16756500  -0.65264700  -0.07017600   0.12330350  -0.89123774  -0.43645337
iv      0.20250700  -0.64498800  -0.07039400   0.16898986  -0.89554105  -0.41164142
iv      0.23858800  -0.63978300  -0.07125600   0.13718300  -0.91699136  -0.37457667
iv      0.27475100  -0.63286800  -0.07218600   0.26225670  -0.90575510  -0.33291007
iv      0.30702500  -0.61577100  -0.07190100   0.50666630  -0.80226011  -0.31570236
iv      0.33667100  -0.59403700  -0.07116700   0.57250566  -0.75559152  -0.31830603
iv      0.36410300  -0.56958800  -0.07023300   0.57902856  -0.72619417  -0.37063183
iv      0.39375400  -0.54972700  -0.07028200   0.51634328  -0.78551335  -0.34111346
iv      0.42456800  -0.53138400  -0.07087200   0.48190976  -0.82239473  -0.30237376
iv      0.45710300  -0.51445100  -0.07203400   0.54075986  -0.77073006  -0.33697767
iv      0.48395800  -0.49000500  -0.07212200   0.66298708  -0.65584169  -0.36099836
iv      0.50651600  -0.46117600  -0.07157500   0.70305889  -0.58737377  -0.40087436
iv      0.52985000  -0.43347500  -0.07145200   0.69316761  -0.58815229  -0.41664799
iv      0.55291500  -0.40554100  -0.07151000   0.67846819  -0.60542295  -0.41610572
iv      0.57725700  -0.37829100  -0.07200900   0.69559493  -0.61509467  -0.37122263
iv      0.60106800  -0.35007400  -0.07260800   0.73719733  -0.57454661  -0.35557882
iv      0.62209700  -0.31959000  -0.07294700   0.75171230  -0.55066018  -0.36290767
iv      0.64343900  -0.28876000  -0.07357000   0.77670741  -0.47459566  -0.41410693
iv      0.66210800  -0.25608900  -0.07401300   0.77270965  -0.45411548  -0.44350753
iv      0.67822900  -0.22195600  -0.07433400   0.79634836  -0.39168598  -0.46088109
iv      0.69658900  -0.18802400  -0.07528500   0.77930863  -0.38453283  -0.49478538
iv      0.71174300  -0.15241700  -0.07604900   0.83787085  -0.30399144  -0.45338906
iv      0.72206500  -0.11521100  -0.07641200   0.85522812  -0.26936131  -0.44275202
iv      0.73475900  -0.07783900  -0.07745000   0.89004311  -0.26077269  -0.37392629
iv      0.74360100  -0.03929700  -0.07825400   0.91383560  -0.06027989  -0.40158540
iv      0.71717300   0.00000000  -0.11334900   0.84610019   0.00982105  -0.53293341
iv      0.71660200   0.03786100  -0.11349800   0.88310798   0.01605003  -0.46889518
iv      0.71604600   0.07590700  -0.11412800   0.85564304   0.13592788  -0.49939823
iv      0.70816800   0.11312200  -0.11358800   0.81074185   0.21738712  -0.54354438
iv      0.69478800   0.14888100  -0.11223700   0.78621437   0.24439069  -0.56757393
iv      0.68634100   0.18546300  -0.11241800   0.80939486   0.17084801  -0.56186379
iv      0.67859500   0.22250300  -0.11319000   0.76657092   0.24617093  -0.59310108
iv      0.66613200   0.25812500  -0.11329000   0.78266862   0.22907722  -0.57875164
iv      0.65700100   0.29556300  -0.11462700   0.78430449   0.31420793  -0.53492041
iv      0.63715100   0.32799800  -0.11378900   0.73515198   0.48439991  -0.47424496
iv      0.61468900   0.35848700  -0.11267400   0.70409619   0.54944426  -0.44984394
iv      0.58889300   0.38615200  -0.11105400   0.66111268   0.60658979  -0.44156410
iv      0.56468300   0.41427700  -0.11020600   0.67566338   0.58893983  -0.44342855
iv      0.53980800   0.44150800  -0.10956000   0.69563571   0.52930304  -0.48572550
iv      0.51934500   0.47288900  -0.11063500   0.64863610   0.52538382  -0.55067508
iv      0.49536100   0.50149600  -0.11118500   0.56489119   0.57457161  -0.59225452
iv      0.46842100   0.52723100  -0.11129000   0.59188608   0.59575637  -0.54290442
iv      0.44100600   0.55270300  -0.11171600   0.52082141   0.72011940  -0.45844642
iv      0.40837500   0.57098400  -0.11069900   0.43630523   0.79693277  -0.41777494
iv      0.37515700   0.58759300  -0.10974700   0.50077360   0.74119665  -0.44704957
iv      0.34641000   0.61200500  -0.11108300   0.42208348   0.72642657  -0.54235594
iv      0.31273700   0.62761700  -0.11072400   0.27617177   0.73340586  -0.62116423
iv      0.27808600   0.64065900  -0.11020000   0.33731431   0.72488972  -0.60062796
iv      0.24471100   0.65697100  -0.11080100   0.37026795   0.69322166  -0.61834082
iv      0.21113200   0.67401000  -0.11192300   0.28423445   0.74719915  -0.60075304
iv      0.17519800   0.68395700  -0.11190000   0.14403347   0.84730222  -0.51120770
iv      0.13788800   0.68706300  -0.11084300   0.06514059   0.88191323  -0.46688946
iv      0.10064000   0.68763500  -0.10967400   0.12633594   0.87893280  -0.45990908
iv      0.06452000   0.69598000  -0.11050900   0.11288685   0.84620937  -0.52075548
iv      0.02767200   0.69810200  -0.11045300   0.07651696   0.83112586  -0.55079484
iv     -0.00926900   0.70211300  -0.11117900   0.00789427   0.88891900  -0.45799638
iv     -0.04621400   0.69902000  -0.11084500  -0.08594182   0.93742171  -0.33742338
iv     -0.08328400   0.69771400  -0.11127200  -0.00067660   0.94829212  -0.31739817
iv     -0.12117700   0.69968400  -0.11278000  -0.02417886   0.89648618  -0.44241147
iv     -0.15850900   0.69509500  -0.11334000  -0.23106248   0.75194034  -0.61741060
iv     -0.19420900   0.68293200  -0.11270400  -0.37002167   0.66084288  -0.65297063
iv     -0.22603100   0.65929900  -0.10996600  -0.38507474   0.67782320  -0.62631714
iv     -0.26080700   0.64707500  -0.11003800  -0.25392159   0.78981753  -0.55831182
iv     -0.29629600   0.63616600  -0.11080700  -0.34973681   0.81204773  -0.46718588
iv     -0.32928400   0.61912900  -0.11059800  -0.43950184   0.80192414  -0.40466752
iv     -0.36026700   0.59850700  -0.10993100  -0.43530041   0.79234193  -0.42744335
iv     -0.39374000   0.58228600  -0.11072300  -0.43862944   0.80297399  -0.40353065
iv     -0.42596800   0.56346300  -0.11133400  -0.53501319   0.75363807  -0.38182528
iv     -0.45542800   0.54048600  -0.11132600  -0.56666655   0.70039220  -0.43398133
iv     -0.48517300   0.51774700  -0.11183400  -0.57208815   0.69402859  -0.43708061
iv     -0.51419600   0.49384100  -0.11250900  -0.58527290   0.67895416  -0.44325714
iv     -0.54311700   0.46934900  -0.11355000  -0.66505458   0.60454342  -0.43844003
iv     -0.56660800   0.43964500  -0.11346400  -0.76678142   0.49432019  -0.40950434
iv     -0.58186900   0.40386700  -0.11166200  -0.81789696   0.44886091  -0.35995619
iv     -0.60279100   0.37300400  -0.11193900  -0.81641319   0.44551611  -0.36740291
iv     -0.61972200   0.33968800  -0.11168000  -0.82046289   0.34010845  -0.45952899
iv     -0.63521100   0.30584700  -0.11156400  -0.79305791   0.30738307  -0.52590379
iv     -0.64760700   0.27075800  -0.11118000  -0.74934711   0.25939663  -0.60925553
iv     -0.65718500   0.23486800  -0.11060500  -0.75475727   0.14059765  -0.64076031
iv     -0.66068200   0.19739200  -0.10906800  -0.73514404   0.06667110  -0.67462449
iv     -0.66599100   0.16125200  -0.10841500  -0.74105693   0.16493305  -0.65086997
iv     -0.67691800   0.12662700  -0.10947300  -0.78196153   0.07311073  -0.61902422
iv     -0.67698300   0.08992700  -0.10843500  -0.82156762  -0.04070869  -0.56865582
iv     -0.67128200   0.05326000  -0.10648300  -0.83736383  -0.10296339  -0.53686158
iv     -0.67017000   0.01769000  -0.10596400  -0.83961475  -0.07008488  -0.53864198
iv     -0.66727900  -0.01761000  -0.10542000  -0.85694320  -0.11723124  -0.50190158
iv     -0.66249300  -0.05253800  -0.10482600  -0.87724563  -0.09645592  -0.47025137
iv     -0.65922200  -0.08746900  -0.10496800  -0.89303150  -0.12004918  -0.43368530
iv     -0.65246800  -0.12187500  -0.10471200  -0.88088850  -0.24237693  -0.40655734
iv     -0.64095200  -0.15502300  -0.10374900  -0.83695594  -0.30988162  -0.45108550
iv     -0.63000500  -0.18799200  -0.10331900  -0.87179439  -0.20653339  -0.44420546
iv     -0.62447000  -0.22297600  -0.10460800  -0.84506106  -0.26764431  -0.46285887
iv     -0.60910600  -0.25437500  -0.10395500  -0.80089031  -0.34694856  -0.48805882
iv     -0.59548100  -0.28648600  -0.10414000  -0.77296658  -0.38698473  -0.50275789
iv     -0.57932100  -0.31737600  -0.10410600  -0.79673225  -0.38320216  -0.46730485
iv     -0.56467900  -0.34944700  -0.10489600  -0.77295132  -0.44473139  -0.45250442
iv     -0.54516700  -0.37853500  -0.10481500  -0.70913449  -0.53483948  -0.45942901
iv     -0.52231400  -0.40497800  -0.10418700  -0.69706236  -0.59120929  -0.40567923
iv     -0.50001700  -0.43175300  -0.10409300  -0.66064329  -0.67394238  -0.33068431
iv     -0.47270500  -0.45350600  -0.10284200  -0.66011231  -0.69993989  -0.27264610
iv     -0.44961000  -0.47949500  -0.10328300  -0.64619290  -0.71273943  -0.27283190
iv     -0.42181900  -0.50011600  -0.10257600  -0.59027146  -0.74299205  -0.31550344
iv     -0.39470900  -0.52147000  -0.10248800  -0.58460743  -0.74638149  -0.31803903
iv     -0.36814000  -0.54398800  -0.10307600  -0.58242957  -0.75639227  -0.29773566
iv     -0.34022400  -0.56505900  -0.10365800  -0.45681135  -0.82877502  -0.32319554
iv     -0.30797800  -0.57836400  -0.10277700  -0.37764108  -0.86392559  -0.33319632
iv     -0.27656200  -0.59292800  -0.10263300  -0.44184130  -0.83812873  -0.31986951
iv     -0.24608400  -0.61019200  -0.10350300  -0.32749539  -0.86235228  -0.38612862
iv     -0.21197000  -0.61768200  -0.10259200  -0.18927866  -0.86961440  -0.45600919
iv     -0.17854400  -0.62639300  -0.10237000  -0.22074167  -0.87094255  -0.43901275
iv     -0.14513600  -0.63493100  -0.10249600  -0.21108621  -0.89257242  -0.39844334
iv     -0.11120500  -0.64081800  -0.10242900  -0.12571396  -0.91349679  -0.38693620
iv     -0.07728800  -0.64686900  -0.10275000  -0.16146721  -0.87803390  -0.45053836
iv     -0.04311500  -0.65188800  -0.10319400  -0.09797733  -0.85709562  -0.50575443
iv     -0.00866800  -0.65654100  -0.10389400  -0.09119600  -0.89596209  -0.43466679
iv      0.02608400  -0.65830100  -0.10432200   0.03738676  -0.92388471  -0.38084022
iv      0.06062300  -0.65390500  -0.10380000   0.15852116  -0.90805057  -0.38770504
iv      0.09464800  -0.64652200  -0.10299100   0.17430308  -0.91347758  -0.36766446
iv      0.12852400  -0.63958200  -0.10262300   0.10327518  -0.91600504  -0.38764546
iv      0.16376200  -0.63845700  -0.10386800   0.14366731  -0.89310757  -0.42628461
iv      0.19792300  -0.63095100  -0.10415300   0.12582674  -0.88720893  -0.44387829
iv      0.23384300  -0.62770700  -0.10580200   0.08350197  -0.90468964  -0.41780865
iv      0.27029700  -0.62338000  -0.10770300   0.30939433  -0.85403874  -0.41820207
iv      0.30150800  -0.60531600  -0.10695600   0.47895924  -0.79795137  -0.36588477
iv      0.33159800  -0.58576500  -0.10626200   0.60386147  -0.73883565  -0.29912072
iv      0.35806800  -0.56069200  -0.10460600   0.57169663  -0.77187917  -0.27814656
iv      0.38836000  -0.54283500  -0.10509900   0.48912226  -0.83509892  -0.25173240
iv      0.41769500  -0.52328800  -0.10559600   0.56312689  -0.77407986  -0.28928961
iv      0.44502600  -0.50092800  -0.10575700   0.60959155  -0.68431506  -0.40013878
iv      0.47168900  -0.47770600  -0.10606800   0.66828066  -0.61783475  -0.41434428
iv      0.49376300  -0.44970600  -0.10531000   0.71091526  -0.58288478  -0.39350328
iv      0.51730600  -0.42341900  -0.10538800   0.68810939  -0.59382159  -0.41699088
iv      0.54138400  -0.39739200  -0.10593700   0.64869465  -0.62571962  -0.43320920
iv      0.56750000  -0.37232700  -0.10731700   0.65698195  -0.63409580  -0.40779558
iv      0.58955900  -0.34371600  -0.10788000   0.74203735  -0.55916265  -0.36975357
iv      0.61212400  -0.31487000  -0.10888300   0.78146927  -0.46699711  -0.41378675
iv      0.62725600  -0.28165200  -0.10838000   0.76852100  -0.44320591  -0.46145856
iv      0.64813300  -0.25090500  -0.10967300   0.78431761  -0.40353684  -0.47117290
iv      0.66226700  -0.21687800  -0.10975500   0.79172095  -0.36232720  -0.49183019
iv      0.67601000  -0.18250200  -0.11019600   0.78875650  -0.36471791  -0.49481717
iv      0.69325800  -0.14852700  -0.11188600   0.81020783  -0.26732569  -0.52163230
iv      0.70254300  -0.11213800  -0.11224300   0.78307412  -0.28471081  -0.55293279
iv      0.71827100  -0.07614800  -0.11452400   0.79900246  -0.16843203  -0.57725707
iv      0.71721700  -0.03789200  -0.11357200   0.81114300   0.03333614  -0.58389703
iv      0.69558900   0.00000000  -0.14812200   0.84270041  -0.06769716  -0.53410965
iv      0.69691100   0.03748900  -0.14890700   0.79906765   0.09310546  -0.59398844
iv      0.68736800   0.07412400  -0.14706900   0.73491476   0.18143077  -0.65343949
iv      0.68048800   0.11060400  -0.14664000   0.75762829   0.20063111  -0.62108497
iv      0.66912600   0.14595800  -0.14542000   0.77435532   0.21970057  -0.59338478
iv      0.66036600   0.18169900  -0.14555900   0.72615048   0.23414242  -0.64643855
iv      0.64709400   0.21598200  -0.14483400   0.66041324   0.25583817  -0.70597534
iv      0.63562900   0.25086600  -0.14522400   0.70338051   0.14751322  -0.69533856
iv      0.62954100   0.28872400  -0.14796700   0.69106472   0.22382271  -0.68726483
iv      0.61356700   0.32235400  -0.14806800   0.67971916   0.36053293  -0.63874711
iv      0.59488800   0.35449800  -0.14782300   0.67476107   0.47590792  -0.56410030
iv      0.57176800   0.38355400  -0.14656900   0.66829460   0.55651659  -0.49363104
iv      0.54691100   0.41086000  -0.14520000   0.67534133   0.59404457  -0.43706423
iv      0.52258500   0.43824100  -0.14456000   0.64157822   0.61079524  -0.46401139
iv      0.49507600   0.46237500  -0.14320700   0.53412544   0.61789460  -0.57698898
iv      0.46802000   0.48656800  -0.14255500   0.57786121   0.54520910  -0.60730837
iv      0.44549600   0.51635100  -0.14454500   0.60126262   0.51870542  -0.60780585
iv      0.42065600   0.54447600  -0.14632200   0.49953600   0.62966098  -0.59497130
iv      0.38785200   0.56168500  -0.14483700   0.39962346   0.73187598  -0.55195892
iv      0.35685400   0.58127000  -0.14477300   0.33509641   0.71707412  -0.61115882
iv      0.32078800   0.59103100  -0.14216100   0.22560090   0.69524841  -0.68244698
iv      0.28734400   0.60469500  -0.14141800   0.26519878   0.66840934  -0.69490904
iv      0.25463600   0.61986100  -0.14168100   0.28123720   0.63176604  -0.72234154
iv      0.22174500   0.63513200  -0.14248000   0.33592885   0.58684052  -0.73672927
iv      0.18956900   0.65459800  -0.14497800   0.30625941   0.63033549  -0.71335990
iv      0.15446800   0.66528000  -0.14543200   0.16683817   0.72452745  -0.66874884
iv      0.11846100   0.67211300  -0.14532300   0.12902618   0.79925375  -0.58698015
iv      0.08216500   0.67697100  -0.14519900   0.10508614   0.84029166  -0.53185226
iv      0.04550000   0.67683700  -0.14422900   0.07204181   0.85404804  -0.51518145
iv      0.00916000   0.68257700  -0.14542600   0.18547201   0.86991802  -0.45699318
iv     -0.02781800   0.69135500  -0.14800400   0.01068049   0.88017253  -0.47453371
iv     -0.06470200   0.68739900  -0.14760400  -0.09911647   0.83763397  -0.53716409
iv     -0.10152900   0.68346600  -0.14775500  -0.15065736   0.73906982  -0.65656543
iv     -0.13721300   0.67277500  -0.14654500  -0.24722573   0.62658101  -0.73910464
iv     -0.17071000   0.65454800  -0.14369200  -0.28708878   0.59107378  -0.75379826
iv     -0.20446600   0.64054900  -0.14251700  -0.31255431   0.65081247  -0.69191974
iv     -0.23745700   0.62539800  -0.14148500  -0.23196689   0.75604197  -0.61203913
iv     -0.27335400   0.61807900  -0.14330400  -0.16288760   0.82567450  -0.54011966
iv     -0.30859400   0.60757800  -0.14475700  -0.32665051   0.80504646  -0.49517637
iv     -0.34154500   0.59145200  -0.14504200  -0.42358778   0.78329826  -0.45499146
iv     -0.37360000   0.57343500  -0.14528100  -0.38545520   0.82533763  -0.41260403
iv     -0.40777600   0.55820500  -0.14706400  -0.48382053   0.78010420  -0.39668015
iv     -0.43518600   0.53279400  -0.14596000  -0.61329784   0.66620077  -0.42431391
iv     -0.46289100   0.50824500  -0.14568700  -0.58349759   0.66528330  -0.46575604
iv     -0.48977000   0.48288300  -0.14569100  -0.59208987   0.62152378  -0.51296956
iv     -0.51648300   0.45730800  -0.14624600  -0.58387799   0.56317987  -0.58473492
iv     -0.54070500   0.42931500  -0.14644600  -0.59745283   0.50178057  -0.62551289
iv     -0.56534500   0.40156800  -0.14744500  -0.66526000   0.49313429  -0.56057801
iv     -0.58626500   0.37087400  -0.14773300  -0.75738416   0.34094564  -0.55688895
iv     -0.59781700   0.33446500  -0.14546600  -0.74756895   0.21574398  -0.62816814
iv     -0.60805800   0.29841800  -0.14354900  -0.72384988   0.18217994  -0.66547113
iv     -0.61492700   0.26170600  -0.14126000  -0.69865851   0.20157774  -0.68647120
iv     -0.62867100   0.22872300  -0.14189500  -0.70978508   0.19069919  -0.67811426
iv     -0.63350700   0.19263000  -0.14028000  -0.77653564   0.10203569  -0.62175647
iv     -0.63925200   0.15747900  -0.13956100  -0.78179868   0.13592725  -0.60853480
iv     -0.64749800   0.12316900  -0.14017600  -0.73706811   0.11486955  -0.66598468
iv     -0.65019300   0.08783600  -0.13958900  -0.73858938   0.06504321  -0.67101051
iv     -0.65476500   0.05289100  -0.14009500  -0.81095582  -0.01562012  -0.58489886
iv     -0.65076700   0.01748000  -0.13846700  -0.85002623  -0.07000751  -0.52206739
iv     -0.64852200  -0.01741700  -0.13788900  -0.86356223  -0.07821919  -0.49813857
iv     -0.64453400  -0.05202100  -0.13728900  -0.89357408  -0.03999274  -0.44713079
iv     -0.64541800  -0.08721100  -0.13873500  -0.89899609  -0.09819640  -0.42680616
iv     -0.63790600  -0.12135000  -0.13813100  -0.86492107  -0.28928517  -0.41015319
iv     -0.62286100  -0.15338300  -0.13570400  -0.87263444  -0.31183490  -0.37585652
iv     -0.61461600  -0.18685800  -0.13598700  -0.88132708  -0.23899748  -0.40760617
iv     -0.60452700  -0.21988600  -0.13627200  -0.83699609  -0.30674347  -0.45315119
iv     -0.59201800  -0.25208600  -0.13635800  -0.81409933  -0.37658024  -0.44207421
iv     -0.57583900  -0.28254700  -0.13578600  -0.82470994  -0.37029053  -0.42747918
iv     -0.56267400  -0.31476700  -0.13682900  -0.80040363  -0.41358198  -0.43394005
iv     -0.54519400  -0.34468100  -0.13694600  -0.73559109  -0.46485017  -0.49276776
iv     -0.52640000  -0.37383100  -0.13714600  -0.74473307  -0.48580913  -0.45756108
iv     -0.50764400  -0.40331900  -0.13794000  -0.73287555  -0.54285103  -0.41012949
iv     -0.48599400  -0.43065800  -0.13818500  -0.69942030  -0.62446801  -0.34763624
iv     -0.46147000  -0.45531700  -0.13779700  -0.66527629  -0.69168322  -0.28103697
iv     -0.43530900  -0.47810600  -0.13721600  -0.60711065  -0.73920922  -0.29152426
iv     -0.40844500  -0.49995200  -0.13683700  -0.59481925  -0.75553929  -0.27450033
iv     -0.38111600  -0.52123800  -0.13680000  -0.55199967  -0.76855519  -0.32344904
iv     -0.35273800  -0.54116400  -0.13683400  -0.52929967  -0.76424817  -0.36846518
iv     -0.32275300  -0.55853400  -0.13657700  -0.40704896  -0.84816124  -0.33901867
iv     -0.29097300  -0.57229300  -0.13575400  -0.40273075  -0.85450732  -0.32806277
iv     -0.26053600  -0.58897500  -0.13643000  -0.35181801  -0.85447034  -0.38223622
iv     -0.22707800  -0.59814000  -0.13538300  -0.21562047  -0.88545706  -0.41167173
iv     -0.19346900  -0.60579000  -0.13448600  -0.21175014  -0.89437102  -0.39403345
iv     -0.16028900  -0.61409900  -0.13435000  -0.26854555  -0.87425175  -0.40443437
iv     -0.12799800  -0.62701800  -0.13606400  -0.12846730  -0.88745886  -0.44262053
iv     -0.09331100  -0.62704600  -0.13457300  -0.05566305  -0.86116218  -0.50527351
iv     -0.05940800  -0.63018200  -0.13445900  -0.05799810  -0.82664871  -0.55972147
iv     -0.02549000  -0.63254900  -0.13458400  -0.14104274  -0.78397530  -0.60455743
iv      0.00860800  -0.64185800  -0.13711100  -0.07328215  -0.78165736  -0.61938800
iv      0.04297000  -0.63977200  -0.13685800   0.05134026  -0.79868800  -0.59955121
iv      0.07728800  -0.63703700  -0.13686700   0.09977086  -0.84825300  -0.52010827
iv      0.11120400  -0.63087800  -0.13636000   0.15466508  -0.87973070  -0.44961384
iv      0.14530600  -0.62563300  -0.13659500   0.17979904  -0.84849234  -0.49772789
iv      0.17848200  -0.61592300  -0.13604600   0.17665259  -0.81190581  -0.55641964
iv      0.21279000  -0.60979900  -0.13709200   0.05725901  -0.83603573  -0.54567909
iv      0.24887300  -0.60687700  -0.13971800   0.14004174  -0.82745004  -0.54379661
